order_id,customer_id,order_date,status,total_amount,shipping_method,shipping_address,billing_address,payment_method,delivery_date,site_id
ORD0000534,CUS000093,2024-10-29 02:02:41,Delivered,6745.64,Next Day,443 Evans Pine Apt. 602,443 Evans Pine Apt. 602,PayPal,2024-10-30,LOC016
ORD0000535,CUS000087,2024-10-28 20:51:41,Delivered,1077.35,Express,99137 Scott Streets Suite 891,99137 Scott Streets Suite 891,Bank Transfer,2024-10-29,LOC004
ORD0000536,CUS000004,2024-10-29 01:19:41,Delivered,2337.05,Next Day,86781 Webb Tunnel Apt. 880,86781 Webb Tunnel Apt. 880,Credit Card,2024-11-01,LOC008
ORD0000537,CUS000002,2024-10-29 04:29:41,Delivered,3170.48,Express,7944 Rich Turnpike,7944 Rich Turnpike,Bank Transfer,2024-11-02,LOC017
ORD0000538,CUS000035,2024-10-28 19:52:41,Delivered,4627.24,Express,0435 Mullins Canyon,0435 Mullins Canyon,Credit Card,2024-10-30,LOC019
ORD0000539,CUS000056,2024-10-28 16:23:41,Delivered,1074.3,Pick up in store,5399 Pierce Gardens Suite 720,5399 Pierce Gardens Suite 720,Bank Transfer,2024-11-02,LOC016
ORD0000540,CUS000088,2024-10-28 12:48:41,Delivered,2987.3399999999997,Standard,50544 Penny Isle Suite 526,50544 Penny Isle Suite 526,Bank Transfer,2024-10-31,LOC016
ORD0000541,CUS000038,2024-10-28 22:54:41,Delivered,930.95,Standard,811 Leonard Ford Apt. 102,811 Leonard Ford Apt. 102,Credit Card,2024-11-01,LOC009
ORD0000542,CUS000083,2024-10-29 09:40:41,Delivered,3078.3999999999996,Standard,808 Joseph Center Suite 987,808 Joseph Center Suite 987,Credit Card,2024-10-30,LOC016
ORD0000543,CUS000072,2024-10-28 18:18:41,Delivered,4694.43,Express,022 Brennan Vista,022 Brennan Vista,PayPal,2024-10-29,LOC009
ORD0000544,CUS000093,2024-10-28 14:46:41,Delivered,1127.9,Next Day,443 Evans Pine Apt. 602,443 Evans Pine Apt. 602,PayPal,2024-11-03,LOC005
ORD0000545,CUS000029,2024-10-29 10:50:41,Delivered,5315.78,Pick up in store,248 Schaefer Alley,248 Schaefer Alley,Bank Transfer,2024-10-30,LOC017
ORD0000546,CUS000067,2024-10-30 10:32:41,Delivered,590.45,Express,4937 Brown Turnpike Suite 240,4937 Brown Turnpike Suite 240,Credit Card,2024-11-06,LOC001
ORD0000547,CUS000098,2024-10-29 14:00:41,Delivered,3510.16,Standard,4693 Ashley Centers,4693 Ashley Centers,Bank Transfer,2024-10-31,LOC015
ORD0000548,CUS000074,2024-10-30 07:39:41,Delivered,4505.9,Express,42549 Zavala Lakes Suite 652,42549 Zavala Lakes Suite 652,Bank Transfer,2024-10-31,LOC010
ORD0000549,CUS000048,2024-10-29 13:05:41,Delivered,12095.45,Pick up in store,1997 Shelly Shore,1997 Shelly Shore,Credit Card,2024-11-03,LOC002
ORD0000550,CUS000064,2024-10-30 05:09:41,Delivered,3860.85,Standard,93926 Jason Common Suite 790,93926 Jason Common Suite 790,Bank Transfer,2024-11-03,LOC004
ORD0000551,CUS000065,2024-10-30 02:11:41,Delivered,487.38,Standard,0316 Wendy Club Apt. 476,0316 Wendy Club Apt. 476,Bank Transfer,2024-11-05,LOC006
ORD0000552,CUS000065,2024-10-29 21:11:41,Delivered,4441.31,Express,0316 Wendy Club Apt. 476,0316 Wendy Club Apt. 476,Bank Transfer,2024-10-30,LOC002
ORD0000553,CUS000069,2024-10-29 14:39:41,Delivered,2237.5199999999995,Next Day,56017 Michelle Trace Apt. 592,56017 Michelle Trace Apt. 592,PayPal,2024-10-31,LOC010
ORD0000554,CUS000100,2024-10-30 03:35:41,Delivered,513.63,Next Day,14536 Holly Trail,14536 Holly Trail,Credit Card,2024-11-02,LOC009
ORD0000555,CUS000069,2024-10-29 18:49:41,Delivered,8514.85,Standard,56017 Michelle Trace Apt. 592,56017 Michelle Trace Apt. 592,Bank Transfer,2024-11-04,LOC005
ORD0000556,CUS000099,2024-10-29 15:16:41,Delivered,5480.849999999999,Standard,385 Diana Mountain,385 Diana Mountain,Credit Card,2024-11-05,LOC011
ORD0000557,CUS000016,2024-10-29 14:54:41,Delivered,8915.77,Express,517 Lester Brook,517 Lester Brook,PayPal,2024-11-03,LOC015
ORD0000558,CUS000069,2024-10-29 20:07:41,Delivered,4454.84,Next Day,56017 Michelle Trace Apt. 592,56017 Michelle Trace Apt. 592,Credit Card,2024-11-05,LOC018
ORD0000559,CUS000020,2024-10-30 03:18:41,Delivered,8736.35,Pick up in store,63649 Robinson Court,63649 Robinson Court,Credit Card,2024-11-01,LOC001
ORD0000560,CUS000020,2024-10-29 20:26:41,Delivered,5342.12,Next Day,63649 Robinson Court,63649 Robinson Court,PayPal,2024-10-30,LOC015
ORD0000561,CUS000025,2024-10-30 07:42:41,Delivered,3798.54,Standard,554 Phillips Spring,554 Phillips Spring,Credit Card,2024-11-03,LOC008
ORD0000562,CUS000050,2024-10-29 15:29:41,Delivered,2923.24,Standard,739 Garcia Spur Apt. 819,739 Garcia Spur Apt. 819,Bank Transfer,2024-11-03,LOC004
ORD0000563,CUS000016,2024-10-30 08:15:41,Delivered,569.46,Standard,517 Lester Brook,517 Lester Brook,Credit Card,2024-11-04,LOC019
ORD0000564,CUS000015,2024-10-30 09:18:41,Delivered,2323.62,Express,943 Dawn Extension Apt. 032,943 Dawn Extension Apt. 032,PayPal,2024-11-06,LOC016
ORD0000565,CUS000097,2024-10-29 14:04:41,Delivered,965.34,Next Day,728 Laurie Cape,728 Laurie Cape,Bank Transfer,2024-11-05,LOC010
ORD0000566,CUS000034,2024-10-30 10:02:41,Delivered,5034.11,Express,81729 Mccall Meadows,81729 Mccall Meadows,Bank Transfer,2024-11-03,LOC001
ORD0000567,CUS000047,2024-10-30 10:28:41,Delivered,4523.09,Express,46161 Ortega Fork Apt. 399,46161 Ortega Fork Apt. 399,Bank Transfer,2024-11-01,LOC008
ORD0000568,CUS000094,2024-10-30 04:58:41,Delivered,683.58,Pick up in store,91800 Tony Lights Suite 800,91800 Tony Lights Suite 800,PayPal,2024-11-04,LOC017
ORD0000569,CUS000071,2024-10-29 21:42:41,Delivered,5277.42,Express,085 Aaron Crescent Apt. 676,085 Aaron Crescent Apt. 676,PayPal,2024-11-04,LOC018
ORD0000570,CUS000019,2024-10-29 19:39:41,Delivered,3549.4400000000005,Express,3594 Long Wall Suite 248,3594 Long Wall Suite 248,Credit Card,2024-10-31,LOC007
ORD0000571,CUS000092,2024-10-29 19:52:41,Delivered,2778.62,Next Day,441 Nichols Glen,441 Nichols Glen,Bank Transfer,2024-11-03,LOC002
ORD0000572,CUS000061,2024-10-30 11:55:41,Delivered,6248.16,Express,8595 Joshua Pine,8595 Joshua Pine,Bank Transfer,2024-11-04,LOC013
ORD0000573,CUS000033,2024-10-30 11:46:41,Delivered,8720.97,Standard,32833 Harris Fall,32833 Harris Fall,PayPal,2024-11-06,LOC018
ORD0000574,CUS000011,2024-10-30 20:27:41,Delivered,2878.38,Pick up in store,627 Carol Vista,627 Carol Vista,Credit Card,2024-11-02,LOC016
ORD0000575,CUS000014,2024-10-31 03:00:41,Delivered,2696.5699999999997,Standard,240 Lewis Park,240 Lewis Park,PayPal,2024-11-05,LOC001
ORD0000576,CUS000001,2024-10-31 08:12:41,Delivered,12534.899999999998,Next Day,45447 Ryan Springs Suite 790,45447 Ryan Springs Suite 790,PayPal,2024-11-02,LOC014
ORD0000577,CUS000033,2024-10-30 23:10:41,Delivered,4258.16,Standard,32833 Harris Fall,32833 Harris Fall,PayPal,2024-11-05,LOC014
ORD0000578,CUS000037,2024-10-31 04:47:41,Delivered,8984.3,Standard,536 Elizabeth Via,536 Elizabeth Via,Credit Card,2024-11-01,LOC016
ORD0000579,CUS000062,2024-10-31 00:17:41,Delivered,8855.45,Pick up in store,9634 Thomas Vista,9634 Thomas Vista,PayPal,2024-11-07,LOC014
ORD0000580,CUS000047,2024-10-30 23:23:41,Delivered,3980.5400000000004,Pick up in store,46161 Ortega Fork Apt. 399,46161 Ortega Fork Apt. 399,Bank Transfer,2024-11-01,LOC009
ORD0000581,CUS000036,2024-10-30 13:19:41,Delivered,1689.12,Express,4716 Felicia Trafficway Apt. 051,4716 Felicia Trafficway Apt. 051,PayPal,2024-11-06,LOC011
ORD0000582,CUS000001,2024-10-30 15:22:41,Delivered,6231.27,Next Day,45447 Ryan Springs Suite 790,45447 Ryan Springs Suite 790,PayPal,2024-11-05,LOC020
ORD0000583,CUS000047,2024-10-30 12:02:41,Delivered,4514.4400000000005,Express,46161 Ortega Fork Apt. 399,46161 Ortega Fork Apt. 399,Credit Card,2024-11-01,LOC008
ORD0000584,CUS000028,2024-10-31 00:49:41,Delivered,4612.95,Express,4548 Rose Corner,4548 Rose Corner,Credit Card,2024-11-03,LOC020
ORD0000585,CUS000063,2024-10-30 13:04:41,Delivered,2453.28,Express,6888 Emily Underpass,6888 Emily Underpass,Bank Transfer,2024-11-04,LOC011
ORD0000586,CUS000052,2024-10-30 17:02:41,Delivered,3717.4,Standard,28803 Kyle Island,28803 Kyle Island,PayPal,2024-11-05,LOC004
ORD0000587,CUS000093,2024-10-30 18:03:41,Delivered,1881.07,Express,443 Evans Pine Apt. 602,443 Evans Pine Apt. 602,PayPal,2024-10-31,LOC009
ORD0000588,CUS000073,2024-10-30 15:57:41,Delivered,1689.45,Pick up in store,598 Smith Mission Suite 623,598 Smith Mission Suite 623,Bank Transfer,2024-11-05,LOC017
ORD0000589,CUS000065,2024-10-31 23:33:41,Delivered,2736.68,Express,0316 Wendy Club Apt. 476,0316 Wendy Club Apt. 476,PayPal,2024-11-07,LOC010
ORD0000590,CUS000044,2024-11-01 02:16:41,Delivered,974.76,Express,28472 Anderson Bypass,28472 Anderson Bypass,PayPal,2024-11-06,LOC017
ORD0000591,CUS000044,2024-10-31 17:20:41,Delivered,5073.93,Pick up in store,28472 Anderson Bypass,28472 Anderson Bypass,Credit Card,2024-11-05,LOC004
ORD0000592,CUS000036,2024-10-31 17:50:41,Delivered,6717.02,Pick up in store,4716 Felicia Trafficway Apt. 051,4716 Felicia Trafficway Apt. 051,Credit Card,2024-11-05,LOC010
ORD0000593,CUS000088,2024-10-31 16:16:41,Delivered,5666.91,Standard,50544 Penny Isle Suite 526,50544 Penny Isle Suite 526,PayPal,2024-11-04,LOC008
ORD0000594,CUS000056,2024-11-01 08:22:41,Delivered,3058.18,Standard,5399 Pierce Gardens Suite 720,5399 Pierce Gardens Suite 720,PayPal,2024-11-08,LOC008
ORD0000595,CUS000045,2024-10-31 23:58:41,Delivered,6482.209999999999,Express,14062 Oliver Spurs,14062 Oliver Spurs,Bank Transfer,2024-11-03,LOC018
ORD0000596,CUS000028,2024-10-31 23:08:41,Delivered,8380.39,Pick up in store,4548 Rose Corner,4548 Rose Corner,Bank Transfer,2024-11-01,LOC014
ORD0000597,CUS000001,2024-11-01 06:33:41,Delivered,3351.6000000000004,Express,45447 Ryan Springs Suite 790,45447 Ryan Springs Suite 790,Bank Transfer,2024-11-07,LOC006
ORD0000598,CUS000049,2024-10-31 19:56:41,Delivered,2536.15,Express,8581 Katelyn Pike Apt. 739,8581 Katelyn Pike Apt. 739,Bank Transfer,2024-11-04,LOC013
ORD0000599,CUS000018,2024-10-31 11:21:41,Delivered,2125.3,Express,693 Kathryn Extension,693 Kathryn Extension,Bank Transfer,2024-11-01,LOC003
ORD0000600,CUS000015,2024-11-01 05:45:41,Delivered,6518.240000000001,Standard,943 Dawn Extension Apt. 032,943 Dawn Extension Apt. 032,Bank Transfer,2024-11-06,LOC007
ORD0000601,CUS000024,2024-11-01 07:55:41,Delivered,3935.42,Standard,574 Gonzales Lodge Apt. 681,574 Gonzales Lodge Apt. 681,Credit Card,2024-11-05,LOC007
ORD0000602,CUS000097,2024-11-01 03:19:41,Delivered,1735.91,Express,728 Laurie Cape,728 Laurie Cape,Bank Transfer,2024-11-02,LOC007
ORD0000603,CUS000096,2024-11-01 02:56:41,Delivered,7477.25,Standard,997 Debra Road,997 Debra Road,PayPal,2024-11-05,LOC011
ORD0000604,CUS000080,2024-10-31 12:31:41,Delivered,7594.0,Pick up in store,84198 Mitchell Light,84198 Mitchell Light,PayPal,2024-11-05,LOC001
ORD0000605,CUS000050,2024-11-01 07:21:41,Delivered,3409.28,Pick up in store,739 Garcia Spur Apt. 819,739 Garcia Spur Apt. 819,Bank Transfer,2024-11-05,LOC003
ORD0000606,CUS000094,2024-10-31 17:14:41,Delivered,5041.7300000000005,Express,91800 Tony Lights Suite 800,91800 Tony Lights Suite 800,Bank Transfer,2024-11-02,LOC012
ORD0000607,CUS000033,2024-10-31 13:27:41,Delivered,1895.04,Standard,32833 Harris Fall,32833 Harris Fall,Bank Transfer,2024-11-05,LOC006
ORD0000608,CUS000001,2024-11-01 10:02:41,Delivered,7037.94,Next Day,45447 Ryan Springs Suite 790,45447 Ryan Springs Suite 790,Bank Transfer,2024-11-04,LOC006
ORD0000609,CUS000004,2024-11-01 05:49:41,Delivered,612.06,Standard,86781 Webb Tunnel Apt. 880,86781 Webb Tunnel Apt. 880,Bank Transfer,2024-11-05,LOC009
ORD0000610,CUS000053,2024-10-31 20:28:41,Delivered,3137.4599999999996,Pick up in store,92512 Armstrong Station,92512 Armstrong Station,Credit Card,2024-11-02,LOC020
ORD0000611,CUS000039,2024-11-01 06:59:41,Delivered,2530.17,Express,06077 Marcus Bypass,06077 Marcus Bypass,PayPal,2024-11-06,LOC016
ORD0000612,CUS000001,2024-10-31 14:55:41,Delivered,2075.2,Pick up in store,45447 Ryan Springs Suite 790,45447 Ryan Springs Suite 790,PayPal,2024-11-01,LOC001
ORD0000613,CUS000005,2024-11-01 08:07:41,Delivered,4852.5599999999995,Standard,55835 Christopher Parkways Suite 486,55835 Christopher Parkways Suite 486,Credit Card,2024-11-03,LOC012
ORD0000614,CUS000070,2024-11-02 03:12:41,Delivered,1420.27,Standard,17993 Lee Cove Apt. 976,17993 Lee Cove Apt. 976,Bank Transfer,2024-11-07,LOC015
ORD0000615,CUS000088,2024-11-01 23:33:41,Delivered,4248.63,Next Day,50544 Penny Isle Suite 526,50544 Penny Isle Suite 526,PayPal,2024-11-06,LOC008
ORD0000616,CUS000033,2024-11-01 20:05:41,Delivered,3019.4100000000003,Pick up in store,32833 Harris Fall,32833 Harris Fall,PayPal,2024-11-06,LOC011
ORD0000617,CUS000053,2024-11-02 01:59:41,Delivered,3236.15,Express,92512 Armstrong Station,92512 Armstrong Station,Credit Card,2024-11-09,LOC014
ORD0000618,CUS000024,2024-11-02 01:09:41,Delivered,4776.9800000000005,Next Day,574 Gonzales Lodge Apt. 681,574 Gonzales Lodge Apt. 681,Credit Card,2024-11-05,LOC004
ORD0000619,CUS000055,2024-11-01 17:32:41,Delivered,4365.389999999999,Standard,3345 Angela Lane Suite 782,3345 Angela Lane Suite 782,Credit Card,2024-11-07,LOC018
ORD0000620,CUS000027,2024-11-02 01:38:41,Delivered,12748.159999999998,Standard,8148 John Course Suite 159,8148 John Course Suite 159,Credit Card,2024-11-06,LOC018
ORD0000621,CUS000039,2024-11-01 11:44:41,Delivered,10862.090000000002,Pick up in store,06077 Marcus Bypass,06077 Marcus Bypass,Bank Transfer,2024-11-08,LOC001
ORD0000622,CUS000003,2024-11-01 13:15:41,Delivered,10361.72,Express,22024 Harrison Roads,22024 Harrison Roads,Bank Transfer,2024-11-07,LOC017
ORD0000623,CUS000046,2024-11-01 21:54:41,Delivered,7776.35,Next Day,0384 Michelle Cape,0384 Michelle Cape,Credit Card,2024-11-02,LOC001
ORD0000624,CUS000050,2024-11-01 22:28:41,Delivered,1871.01,Express,739 Garcia Spur Apt. 819,739 Garcia Spur Apt. 819,Bank Transfer,2024-11-06,LOC014
ORD0000625,CUS000094,2024-11-01 15:36:41,Delivered,6152.750000000001,Pick up in store,91800 Tony Lights Suite 800,91800 Tony Lights Suite 800,PayPal,2024-11-02,LOC016
ORD0000626,CUS000049,2024-11-02 03:16:41,Delivered,341.12,Pick up in store,8581 Katelyn Pike Apt. 739,8581 Katelyn Pike Apt. 739,Bank Transfer,2024-11-05,LOC011
ORD0000627,CUS000091,2024-11-02 09:07:41,Delivered,4196.55,Pick up in store,7372 Marshall Haven,7372 Marshall Haven,Credit Card,2024-11-08,LOC019
ORD0000628,CUS000031,2024-11-02 05:46:41,Delivered,1436.69,Standard,3219 Rodriguez Passage Suite 363,3219 Rodriguez Passage Suite 363,PayPal,2024-11-03,LOC020
ORD0000629,CUS000089,2024-11-01 19:21:41,Delivered,8508.820000000002,Pick up in store,890 Fuller Harbor Apt. 884,890 Fuller Harbor Apt. 884,PayPal,2024-11-05,LOC003
ORD0000630,CUS000037,2024-11-01 18:20:41,Delivered,3369.6200000000003,Standard,536 Elizabeth Via,536 Elizabeth Via,Bank Transfer,2024-11-03,LOC012
ORD0000631,CUS000077,2024-11-01 23:06:41,Delivered,4322.72,Standard,17316 Ashley Ridges Suite 345,17316 Ashley Ridges Suite 345,Credit Card,2024-11-06,LOC013
ORD0000632,CUS000099,2024-11-01 16:36:41,Delivered,5626.97,Express,385 Diana Mountain,385 Diana Mountain,Bank Transfer,2024-11-06,LOC008
ORD0000633,CUS000099,2024-11-01 13:39:41,Delivered,1259.97,Express,385 Diana Mountain,385 Diana Mountain,Credit Card,2024-11-08,LOC006
ORD0000634,CUS000037,2024-11-02 08:40:41,Delivered,928.72,Standard,536 Elizabeth Via,536 Elizabeth Via,Bank Transfer,2024-11-05,LOC018
ORD0000635,CUS000072,2024-11-02 01:33:41,Delivered,1200.85,Express,022 Brennan Vista,022 Brennan Vista,PayPal,2024-11-05,LOC012
ORD0000636,CUS000034,2024-11-02 05:49:41,Delivered,5108.7699999999995,Pick up in store,81729 Mccall Meadows,81729 Mccall Meadows,Credit Card,2024-11-08,LOC013
ORD0000637,CUS000095,2024-11-02 07:54:41,Delivered,8950.89,Pick up in store,1425 Williams Mountain,1425 Williams Mountain,Credit Card,2024-11-03,LOC003
ORD0000638,CUS000042,2024-11-02 09:03:41,Delivered,455.39,Express,19899 Mark Way Suite 871,19899 Mark Way Suite 871,Bank Transfer,2024-11-03,LOC002
ORD0000639,CUS000011,2024-11-02 09:27:41,Delivered,711.09,Next Day,627 Carol Vista,627 Carol Vista,Credit Card,2024-11-08,LOC011
ORD0000640,CUS000062,2024-11-02 02:18:41,Delivered,6085.49,Express,9634 Thomas Vista,9634 Thomas Vista,PayPal,2024-11-08,LOC016
ORD0000641,CUS000099,2024-11-02 03:00:41,Delivered,8919.3,Standard,385 Diana Mountain,385 Diana Mountain,Credit Card,2024-11-06,LOC010
ORD0000642,CUS000004,2024-11-01 16:28:41,Delivered,1776.3000000000002,Express,86781 Webb Tunnel Apt. 880,86781 Webb Tunnel Apt. 880,Credit Card,2024-11-02,LOC007
ORD0000643,CUS000100,2024-11-01 23:35:41,Delivered,1989.75,Next Day,14536 Holly Trail,14536 Holly Trail,PayPal,2024-11-03,LOC011
ORD0000644,CUS000076,2024-11-03 03:00:41,Delivered,4999.01,Standard,8996 Amanda Plaza,8996 Amanda Plaza,Bank Transfer,2024-11-05,LOC018
ORD0000645,CUS000003,2024-11-02 21:15:41,Delivered,1243.8,Express,22024 Harrison Roads,22024 Harrison Roads,Bank Transfer,2024-11-06,LOC015
ORD0000646,CUS000092,2024-11-02 18:35:41,Delivered,4636.85,Standard,441 Nichols Glen,441 Nichols Glen,Bank Transfer,2024-11-05,LOC008
ORD0000647,CUS000065,2024-11-02 13:40:41,Delivered,9167.2,Next Day,0316 Wendy Club Apt. 476,0316 Wendy Club Apt. 476,PayPal,2024-11-03,LOC014
ORD0000648,CUS000089,2024-11-03 00:33:41,Delivered,9845.24,Standard,890 Fuller Harbor Apt. 884,890 Fuller Harbor Apt. 884,PayPal,2024-11-07,LOC017
ORD0000649,CUS000048,2024-11-02 17:32:41,Delivered,5553.83,Pick up in store,1997 Shelly Shore,1997 Shelly Shore,Credit Card,2024-11-06,LOC002
ORD0000650,CUS000055,2024-11-02 14:39:41,Delivered,1423.42,Next Day,3345 Angela Lane Suite 782,3345 Angela Lane Suite 782,Bank Transfer,2024-11-05,LOC006
ORD0000651,CUS000032,2024-11-02 16:10:41,Delivered,11014.32,Pick up in store,57334 Cooper Island,57334 Cooper Island,Credit Card,2024-11-05,LOC020
ORD0000652,CUS000100,2024-11-02 19:25:41,Delivered,13344.66,Express,14536 Holly Trail,14536 Holly Trail,Credit Card,2024-11-04,LOC014
ORD0000653,CUS000040,2024-11-02 15:19:41,Delivered,860.22,Standard,9433 Jackie Key,9433 Jackie Key,Credit Card,2024-11-08,LOC002
ORD0000654,CUS000018,2024-11-02 16:49:41,Delivered,451.24,Standard,693 Kathryn Extension,693 Kathryn Extension,Bank Transfer,2024-11-06,LOC011
ORD0000655,CUS000041,2024-11-02 22:51:41,Delivered,4034.5200000000004,Pick up in store,312 Mathew Route Suite 835,312 Mathew Route Suite 835,PayPal,2024-11-09,LOC002
ORD0000656,CUS000012,2024-11-03 01:00:41,Delivered,2819.66,Pick up in store,753 Powell Manor Suite 888,753 Powell Manor Suite 888,Credit Card,2024-11-08,LOC009
ORD0000657,CUS000085,2024-11-02 11:52:41,Delivered,3060.27,Pick up in store,65310 Smith Causeway,65310 Smith Causeway,PayPal,2024-11-05,LOC017
ORD0000658,CUS000081,2024-11-03 07:08:41,Delivered,4386.040000000001,Standard,335 Kyle Crescent Apt. 760,335 Kyle Crescent Apt. 760,Bank Transfer,2024-11-06,LOC008
ORD0000659,CUS000007,2024-11-02 19:21:41,Delivered,4158.92,Standard,64048 Golden Mount Suite 491,64048 Golden Mount Suite 491,Credit Card,2024-11-07,LOC012
ORD0000660,CUS000072,2024-11-03 07:45:41,Delivered,2632.62,Standard,022 Brennan Vista,022 Brennan Vista,PayPal,2024-11-10,LOC017
ORD0000661,CUS000073,2024-11-02 19:29:41,Delivered,3249.5600000000004,Pick up in store,598 Smith Mission Suite 623,598 Smith Mission Suite 623,Credit Card,2024-11-09,LOC011
ORD0000662,CUS000044,2024-11-03 10:49:41,Delivered,5378.17,Express,28472 Anderson Bypass,28472 Anderson Bypass,Credit Card,2024-11-06,LOC013
ORD0000663,CUS000056,2024-11-03 04:22:41,Delivered,9439.41,Standard,5399 Pierce Gardens Suite 720,5399 Pierce Gardens Suite 720,Bank Transfer,2024-11-09,LOC020
ORD0000664,CUS000077,2024-11-03 02:45:41,Delivered,266.35,Pick up in store,17316 Ashley Ridges Suite 345,17316 Ashley Ridges Suite 345,Credit Card,2024-11-07,LOC013
ORD0000665,CUS000070,2024-11-03 09:47:41,Delivered,7714.64,Next Day,17993 Lee Cove Apt. 976,17993 Lee Cove Apt. 976,PayPal,2024-11-10,LOC011
ORD0000666,CUS000074,2024-11-03 10:10:41,Delivered,2628.7299999999996,Standard,42549 Zavala Lakes Suite 652,42549 Zavala Lakes Suite 652,Bank Transfer,2024-11-09,LOC020
ORD0000667,CUS000083,2024-11-03 01:03:41,Delivered,2875.4900000000002,Pick up in store,808 Joseph Center Suite 987,808 Joseph Center Suite 987,Credit Card,2024-11-06,LOC001
ORD0000668,CUS000004,2024-11-03 05:25:41,Delivered,3327.5,Express,86781 Webb Tunnel Apt. 880,86781 Webb Tunnel Apt. 880,Credit Card,2024-11-08,LOC010
ORD0000669,CUS000087,2024-11-02 22:41:41,Delivered,8380.53,Standard,99137 Scott Streets Suite 891,99137 Scott Streets Suite 891,PayPal,2024-11-08,LOC005
ORD0000670,CUS000023,2024-11-03 04:14:41,Delivered,6329.799999999999,Pick up in store,245 Hall Cove,245 Hall Cove,PayPal,2024-11-07,LOC001
ORD0000671,CUS000008,2024-11-03 23:45:41,Delivered,6759.34,Pick up in store,949 Mueller Mission,949 Mueller Mission,Credit Card,2024-11-07,LOC013
ORD0000672,CUS000007,2024-11-03 18:39:41,Delivered,3399.74,Express,64048 Golden Mount Suite 491,64048 Golden Mount Suite 491,Bank Transfer,2024-11-04,LOC011
ORD0000673,CUS000054,2024-11-04 07:13:41,Delivered,5783.860000000001,Standard,00532 Matthew Fork Suite 143,00532 Matthew Fork Suite 143,Credit Card,2024-11-11,LOC007
ORD0000674,CUS000074,2024-11-03 12:05:41,Delivered,3257.49,Express,42549 Zavala Lakes Suite 652,42549 Zavala Lakes Suite 652,Credit Card,2024-11-08,LOC018
ORD0000675,CUS000051,2024-11-04 07:06:41,Delivered,3409.28,Pick up in store,563 Jones Fields Suite 934,563 Jones Fields Suite 934,PayPal,2024-11-07,LOC002
ORD0000676,CUS000073,2024-11-04 06:57:41,Delivered,60.21,Express,598 Smith Mission Suite 623,598 Smith Mission Suite 623,PayPal,2024-11-06,LOC009
ORD0000677,CUS000100,2024-11-04 08:15:41,Delivered,7947.58,Express,14536 Holly Trail,14536 Holly Trail,Bank Transfer,2024-11-11,LOC015
